시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소,본번,부번,단지명,전용면적(㎡),층,등기신청일자,거래유형,중개사소재지,건물명,대지권면적(㎡),발표
풍무동,759,아파트,,,,202309,11,44000,2003.0,유현로 51,,,,759,0.0,유현마을(현대프라임빌),134.52,8.0,20231106,중개거래,경기 김포시,,,발표전
구래동,Apr.88,아파트,,,,202309,6,36300,2015.0,김포한강8로 365,,,,6888,4.0,구래역화성파크드림,74.99,7.0,20231025,중개거래,경기 김포시,,,발표전
풍무동,759,아파트,,,,202309,8,45000,2003.0,유현로 51,,,,759,0.0,유현마을(현대프라임빌),118.63,2.0,20230913,직거래,-,,,발표전
마산동,672-1,아파트,,,,202309,16,45000,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.8977,8.0,20231013,중개거래,경기 김포시,,,발표전
북변동,815,아파트,,,,202309,14,31500,1998.0,사우중로73번길 11,,,,815,0.0,풍년마을(한라),59.97,8.0,20231017,중개거래,경기 김포시,,,발표전
북변동,815,아파트,,,,202309,23,29900,1998.0,사우중로73번길 11,,,,815,0.0,풍년마을(한라),59.99,8.0,20231025,중개거래,경기 김포시,,,발표전
걸포동,1593,아파트,,,,202309,4,75000,2020.0,걸포2로 60,,,,1593,0.0,한강메트로자이3단지,84.935,27.0,20230920,중개거래,경기 김포시,,,발표전
걸포동,1593,아파트,,,,202309,13,74500,2020.0,걸포2로 60,,,,1593,0.0,한강메트로자이3단지,99.8476,19.0,20231211,중개거래,경기 김포시,,,발표전
마산동,616-3,아파트,,,,202309,14,43800,2017.0,김포한강8로 281,,,,616,3.0,한강신도시레이크에일린의뜰,84.9023,16.0,20231124,중개거래,경기 김포시,,,발표전
장기동,Jan.58,아파트,,,,202309,14,39000,2012.0,김포한강2로 113,,,,2058,1.0,한강신도시초당마을중흥에스-클래스리버티,69.9058,18.0,20230925,직거래,-,,,발표전
양촌읍,1238,아파트,,,,202309,16,27000,2010.0,양곡3로 155,,,,1238,0.0,양곡 더숲,84.87,5.0,20231128,중개거래,경기 김포시,,,발표전
풍무동,BL 24--1,아파트,,,,202309,2,55000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,59.9801,13.0,20231115,중개거래,경기 김포시,,,발표전
감정동,550-1,아파트,,,,202309,8,11000,1992.0,감정로 3,,,,550,1.0,신한,44.26,3.0,20230925,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,17,44200,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,70.8647,16.0,20231212,중개거래,경기 김포시,,,발표전
장기동,1642,아파트,,,,202309,15,54500,2008.0,김포한강1로 9,,,,1642,0.0,고창마을(반도유보라),123.3859,4.0,20231212,중개거래,경기 김포시,,,발표전
장기동,1642,아파트,,,,202309,15,54500,2008.0,김포한강1로 9,20231118.0,,,1642,0.0,고창마을(반도유보라),123.3859,4.0, ,중개거래,경기 김포시,,,발표전
감정동,705,아파트,,,,202309,13,29700,2021.0,감정로 87,,,,705,0.0,김포센트럴헤센1단지,59.9919,6.0,20231106,중개거래,경기 김포시,,,발표전
운양동,1305-1,아파트,,,,202309,23,43000,2017.0,김포대로 1430,,,,1305,1.0,한강신도시리버에일린의뜰,84.8915,2.0,20231130,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,17,52500,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9699,15.0,20231124,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,17,52000,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9699,16.0, ,중개거래,경기 김포시,,,발표전
고촌읍,1256,아파트,,,,202309,6,68400,2008.0,수기로 67-53,,,,1256,0.0,수기마을힐스테이트2단지,101.52,15.0,20231101,중개거래,경기 김포시,,,발표전
통진읍,513,아파트,,,,202309,8,37500,2021.0,마송1로 122,,,,513,0.0,e편한세상김포로얄하임,84.9934,8.0,20231024,중개거래,경기 김포시,,,발표전
운양동,1436,아파트,,,,202309,18,33000,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),84.252,6.0,20231005,중개거래,경기 김포시,,,발표전
풍무동,BL 25--1,아파트,,,,202309,27,51000,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,59.9928,15.0,20231006,중개거래,경기 김포시,,,발표전
운양동,1436,아파트,,,,202309,11,37500,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),123.69,8.0,20231130,중개거래,경기 김포시,,,발표전
운양동,1436,아파트,,,,202309,12,24800,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),59.5305,17.0,20231016,중개거래,경기 김포시,,,발표전
풍무동,BL 25--1,아파트,,,,202309,24,58500,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,84.9873,2.0,20231027,중개거래,경기 김포시,,,발표전
풍무동,766,아파트,,,,202309,20,54650,2010.0,풍무로96번길 100,,,,766,0.0,풍무자이2단지,133.3841,14.0,20231110,중개거래,경기 김포시,,,발표전
운양동,1305-1,아파트,,,,202309,18,45200,2017.0,김포대로 1430,,,,1305,1.0,한강신도시리버에일린의뜰,84.9023,7.0,20231103,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,17,52700,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9607,9.0,20231016,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,25,51800,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9607,15.0,20231208,중개거래,경기 김포시,,,발표전
마산동,639-8,아파트,,,,202309,10,38800,2013.0,김포한강8로 173-58,,,,639,8.0,은여울마을경남아너스빌,84.99,17.0,20231019,중개거래,경기 김포시,,,발표전
양촌읍,1241,아파트,,,,202309,2,37500,2020.0,양곡4로197번길 12,,,,1241,0.0,한강금호어울림2단지,77.9681,17.0,20231027,중개거래,"경기 김포시, 서울 동작구, 인천 서구",,,발표전
양촌읍,1241,아파트,,,,202309,4,35000,2020.0,양곡4로197번길 12,,,,1241,0.0,한강금호어울림2단지,84.994,3.0,20231219,중개거래,경기 김포시,,,발표전
양촌읍,1241,아파트,,,,202309,10,35500,2020.0,양곡4로197번길 12,,,,1241,0.0,한강금호어울림2단지,84.8209,15.0,20231011,중개거래,경기 김포시,,,발표전
양촌읍,1241,아파트,,,,202309,25,31000,2020.0,양곡4로197번길 12,,,,1241,0.0,한강금호어울림2단지,84.9416,20.0,20231107,중개거래,경기 김포시,,,발표전
감정동,659,아파트,,,,202309,18,37000,1995.0,봉화로181번길 30,,,,659,0.0,삼환,118.14,8.0,20231219,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,19,74700,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,100.2089,26.0,20240105,중개거래,경기 김포시,,,발표전
고촌읍,1269,아파트,,,,202309,1,65000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,101.97,4.0,20231123,중개거래,경기 김포시,,,발표전
장기동,1312,아파트,,,,202309,5,55000,2001.0,청송로 19,,,,1312,0.0,청송마을(현대3),174.072,17.0,20231027,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-1,아파트,,,,202309,26,85000,2020.0,상미로 38,,,,00A1,1.0,힐스테이트 리버시티 1단지,102.9825,12.0,20231024,중개거래,"경기 김포시, 서울 동대문구",,,발표전
고촌읍,1291,아파트,,,,202309,13,67000,2017.0,은행영사정로23번길 23,,,,1291,0.0,고촌행정타운 한양수자인,84.9949,7.0,20230918,중개거래,경기 김포시,,,발표전
감정동,705,아파트,,,,202309,14,30000,2021.0,감정로 87,,,,705,0.0,김포센트럴헤센1단지,59.9919,13.0, ,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,25,50000,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9751,19.0,20231026,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,25,46300,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,81.832,15.0,20231215,중개거래,경기 김포시,,,발표전
고촌읍,1269,아파트,,,,202309,11,60000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,84.98,13.0,20231027,중개거래,경기 김포시,,,발표전
장기동,2193,아파트,,,,202309,18,43300,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,70.8647,16.0,20231207,중개거래,경기 김포시,,,발표전
풍무동,775,아파트,,,,202309,6,44700,2014.0,풍무로68번길 41,,,,775,0.0,한화유로메트로2차,84.979,19.0,20231110,중개거래,경기 김포시,,,발표전
풍무동,770,아파트,,,,202309,26,45000,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,84.987,3.0,20231030,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,21,29500,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9115,8.0,20231025,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,22,28400,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,10.0,20231027,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,22,28400,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,10.0, ,중개거래,경기 김포시,,,발표전
풍무동,770,아파트,,,,202309,12,46000,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,84.987,4.0,20231108,중개거래,경기 김포시,,,발표전
풍무동,BL 25--1,아파트,,,,202309,20,54000,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,59.9935,16.0,20240116,중개거래,경기 김포시,,,발표전
풍무동,BL 24--1,아파트,,,,202309,25,63000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,84.9782,20.0,20231229,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,18,29000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9115,17.0,20231016,중개거래,경기 김포시,,,발표전
풍무동,BL 25--1,아파트,,,,202309,18,61500,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,84.9914,3.0,20231115,중개거래,경기 김포시,,,발표전
구래동,6874-17,아파트,,,,202309,17,39300,2013.0,김포한강5로 385,,,,6874,17.0,호수마을e편한세상아파트,84.9759,8.0,20231123,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202309,4,41500,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,71.5521,11.0,20230922,직거래,-,,,발표전
구래동,6874-17,아파트,,,,202309,14,36500,2013.0,김포한강5로 385,,,,6874,17.0,호수마을e편한세상아파트,84.6507,4.0,20231020,중개거래,경기 김포시,,,발표전
통진읍,513,아파트,,,,202309,5,34900,2021.0,마송1로 122,,,,513,0.0,e편한세상김포로얄하임,84.9934,1.0,20231013,중개거래,경기 김포시,,,발표전
운양동,1300-3,아파트,,,,202309,25,39000,2013.0,김포한강11로 276,,,,1300,3.0,김포한강신도시반도유보라2차,59.1119,17.0,20231017,직거래,-,,,발표전
구래동,Apr.86,아파트,,,,202309,14,54500,2021.0,솔터로 22,,,,6886,4.0,메트로타워예미지,78.9118,20.0,20231121,중개거래,경기 김포시,,,발표전
구래동,Mar.87,아파트,,,,202309,9,43500,2018.0,김포한강8로 332,,,,6887,3.0,호반베르디움더레이크3차,70.9032,19.0,20231120,중개거래,"경기 김포시, 서울 동작구",,,발표전
통진읍,568,아파트,,,,202309,16,27400,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,16.0,20231006,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,14,27700,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,15.0,20231031,중개거래,경기 김포시,,,발표전
풍무동,770,아파트,,,,202309,23,49500,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,101.6,8.0,20231221,중개거래,경기 김포시,,,발표전
운양동,1407-5,아파트,,,,202309,18,36200,2013.0,김포한강11로 179,,,,1407,5.0,한강신도시푸르지오,59.9478,4.0,20231106,중개거래,경기 김포시,,,발표전
구래동,Feb.95,아파트,,,,202309,5,34000,2017.0,김포한강8로 409,,,,6895,2.0,한강신도시3차푸르지오,59.6964,7.0,20231130,중개거래,"경기 김포시, 서울 동작구",,,발표전
고촌읍,1058,아파트,,,,202309,10,38000,2002.0,수기로 8,,,,1058,0.0,오룡마을한화,84.993,1.0,20230922,직거래,-,,,발표전
구래동,Feb.95,아파트,,,,202309,8,36000,2017.0,김포한강8로 409,,,,6895,2.0,한강신도시3차푸르지오,59.539,17.0,20231025,중개거래,경기 김포시,,,발표전
운양동,1331-1,아파트,,,,202309,16,53000,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.93,25.0,20231030,중개거래,경기 김포시,,,발표전
풍무동,775,아파트,,,,202309,16,45850,2014.0,풍무로68번길 41,,,,775,0.0,한화유로메트로2차,84.987,17.0,20231211,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,23,26000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,4.0,20230925,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,12,32000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9306,14.0,20231023,중개거래,경기 김포시,,,발표전
고촌읍,BL-A2,아파트,,,,202309,1,74000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,99.7494,12.0,20231206,중개거래,경기 김포시,,,발표전
풍무동,770,아파트,,,,202309,9,49400,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,101.602,13.0,20231103,중개거래,경기 김포시,,,발표전
풍무동,770,아파트,,,,202309,7,49500,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,84.962,11.0,20231120,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,9,28000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9961,16.0,20231109,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,10,28000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,13.0,20231013,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,11,25000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9961,18.0,20230914,중개거래,경기 김포시,,,발표전
통진읍,568,아파트,,,,202309,14,25500,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9747,3.0,20230918,중개거래,경기 김포시,,,발표전
장기동,4.Apr,아파트,,,,202309,14,45000,2011.0,김포한강2로 11,,,,2004,4.0,수정마을(쌍용예가),84.561,10.0,20231011,중개거래,경기 김포시,,,발표전
장기동,4.Apr,아파트,,,,202309,18,44000,2011.0,김포한강2로 11,,,,2004,4.0,수정마을(쌍용예가),84.561,15.0,20231027,중개거래,경기 김포시,,,발표전
운양동,1436,아파트,,,,202309,11,30000,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),84.252,10.0,20230927,직거래,-,,,발표전
풍무동,BL 25--1,아파트,,,,202309,4,64500,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,84.9975,30.0,20231201,중개거래,경기 김포시,,,발표전
마산동,636-1,아파트,,,,202309,4,41000,2013.0,김포한강7로22번길 22,,,,636,1.0,한강 힐스테이트,84.9454,18.0,20231204,중개거래,경기 김포시,,,발표전
마산동,636-1,아파트,,,,202309,16,38300,2013.0,김포한강7로22번길 22,,,,636,1.0,한강 힐스테이트,84.9238,22.0,20231205,중개거래,경기 김포시,,,발표전
마산동,636-1,아파트,,,,202309,23,37900,2013.0,김포한강7로22번길 22,,,,636,1.0,한강 힐스테이트,84.9238,16.0,20231124,중개거래,경기 김포시,,,발표전
풍무동,BL 25--1,아파트,,,,202309,7,59500,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,84.9975,30.0,20231006,직거래,-,,,발표전
구래동,Jun.74,아파트,,,,202309,13,40400,2014.0,김포한강4로420번길 164,,,,6874,6.0,호수마을이편한세상,84.6499,6.0,20231024,중개거래,경기 김포시,,,발표전
구래동,Jun.74,아파트,,,,202309,2,41000,2014.0,김포한강4로420번길 164,,,,6874,6.0,호수마을이편한세상,84.6499,11.0,20231010,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-1,아파트,,,,202309,4,54400,2020.0,상미로 38,,,,00A1,1.0,힐스테이트 리버시티 1단지,76.9904,14.0,20231130,중개거래,경기 김포시,,,발표전
고촌읍,1269,아파트,,,,202309,22,53000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,84.98,1.0,20231220,중개거래,경기 김포시,,,발표전
풍무동,748,아파트,,,,202309,14,26700,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),55.7447,11.0,20231130,중개거래,경기 김포시,,,발표전
운양동,1300-3,아파트,,,,202309,26,43500,2013.0,김포한강11로 276,,,,1300,3.0,김포한강신도시반도유보라2차,59.3317,12.0,20231220,중개거래,경기 김포시,,,발표전
풍무동,748,아파트,,,,202309,7,42600,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),94.4623,5.0,20231103,중개거래,"경기 광명시, 경기 김포시",,,발표전
풍무동,748,아파트,,,,202309,7,34500,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),79.9966,11.0,20231031,중개거래,경기 김포시,,,발표전
사우동,1475,아파트,,,,202309,19,45000,2002.0,사우중로74번길 66,,,,1475,0.0,풍년마을(대우),111.906,19.0,20231215,중개거래,경기 김포시,,,발표전
양촌읍,1316,아파트,,,,202309,1,32000,2010.0,양곡2로30번길 77,20231023.0,,,1316,0.0,김포한강 신원 아침도시 고다니,84.98,11.0, ,중개거래,경기 김포시,,,발표전
풍무동,748,아파트,,,,202309,15,34300,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),79.9966,12.0,20231215,중개거래,경기 김포시,,,발표전
장기동,Feb.71,아파트,,,,202309,1,66000,2012.0,김포한강2로 69,,,,2071,2.0,초당마을래미안한강,101.16,18.0,20231030,중개거래,경기 김포시,,,발표전
장기동,Feb.71,아파트,,,,202309,9,63000,2012.0,김포한강2로 69,,,,2071,2.0,초당마을래미안한강,101.03,21.0,20231030,중개거래,경기 김포시,,,발표전
장기동,Feb.71,아파트,,,,202309,9,64000,2012.0,김포한강2로 69,,,,2071,2.0,초당마을래미안한강,101.03,19.0,20231103,중개거래,"경기 고양일산서구, 경기 김포시",,,발표전
