시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원),주택유형,메가서울,건물명
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,84.98,202312,2,"39,500",0,14,2008.0,수기로 67-54,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,84.92,202312,3,"38,500",0,4,2008.0,수기로 67-54,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,101.97,202312,7,"43,000",0,10,2008.0,수기로 67-54,202312~202512,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,101.97,202312,7,"43,000",0,10,2008.0,수기로 67-54,-,-,-,,,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,101.97,202312,9,"38,000",0,4,2008.0,수기로 67-54,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,101.97,202312,9,"38,000",0,4,2008.0,수기로 67-54,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,84.98,202312,26,"40,000",0,12,2008.0,수기로 67-54,202403~202603,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1269,1269,0,수기마을힐스테이트1단지,전세,84.97,202312,30,"38,000",0,2,2008.0,수기로 67-54,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,전세,84.85,202312,4,"41,000",0,8,2008.0,수기로 67-53,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,전세,84.95,202312,4,"46,000",0,9,2008.0,수기로 67-53,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,전세,84.85,202312,12,"40,000",0,7,2008.0,수기로 67-53,202312~202512,갱신,-,"48,000",0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,월세,84.85,202312,19,"5,000",150,6,2008.0,수기로 67-53,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1248,1248,0,수기마을힐스테이트3단지,월세,164.26,202312,4,"3,000",200,7,2008.0,수기로 39-13,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1248,1248,0,수기마을힐스테이트3단지,월세,156.91,202312,11,"20,000",125,3,2008.0,수기로 39-13,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,전세,84.936,202312,6,"35,000",0,4,2000.0,고송로 17,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,전세,84.936,202312,15,"37,000",0,4,2000.0,고송로 17,202312~202512,갱신,사용,"37,000",0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,전세,84.936,202312,16,"37,050",0,3,2000.0,고송로 17,202401~202601,갱신,-,"37,000",0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,전세,84.936,202312,16,"37,050",0,3,2000.0,고송로 17,-,-,-,,,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1052,1052,0,숲속마을대우,전세,84.936,202312,29,"28,350",0,11,2000.0,고송로 17,202401~202601,갱신,사용,"27,000",0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,1058,1058,0,오룡마을한화,전세,84.993,202312,22,"27,000",0,2,2002.0,수기로 8,202312~202512,갱신,-,"22,000",0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,84.9582,202312,3,"35,000",0,6,2020.0,수기로 136,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,월세,84.9582,202312,9,"4,500",150,14,2020.0,수기로 136,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,84.9582,202312,11,"35,000",0,13,2020.0,수기로 136,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,80.8786,202312,15,"37,000",0,15,2020.0,수기로 136,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,84.9582,202312,16,"39,000",0,15,2020.0,수기로 136,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,80.8786,202312,16,"28,350",0,8,2020.0,수기로 136,-,-,-,,,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,84.9582,202312,28,"38,000",0,9,2020.0,수기로 136,202312~202512,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,84.9582,202312,28,"39,000",0,12,2020.0,수기로 136,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,59.9362,202312,28,"36,000",0,7,2020.0,수기로 136,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,월세,99.7494,202312,29,"5,000",165,13,2020.0,수기로 136,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 신곡리,BL-A2,00A2,0,캐슬앤파밀리에시티 2단지,전세,84.9034,202312,30,"40,000",0,14,2020.0,수기로 136,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 태리,BL-A1,00A1,0,캐슬앤파밀리에시티 1단지,전세,84.9582,202312,7,"32,000",0,8,2020.0,태리로 236,202312~202512,갱신,사용,"32,000",0.0,아파트,발표후,
경기도 김포시 고촌읍 태리,BL-A1,00A1,0,캐슬앤파밀리에시티 1단지,전세,80.8285,202312,9,"30,000",0,15,2020.0,태리로 236,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 태리,BL-A1,00A1,0,캐슬앤파밀리에시티 1단지,월세,84.9582,202312,11,"5,000",150,1,2020.0,태리로 236,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 태리,BL-A1,00A1,0,캐슬앤파밀리에시티 1단지,전세,84.9582,202312,23,"37,500",0,6,2020.0,태리로 236,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 태리,BL-A1,00A1,0,캐슬앤파밀리에시티 1단지,월세,84.9582,202312,23,"2,000",160,8,2020.0,태리로 236,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 태리,BL-A1,00A1,0,캐슬앤파밀리에시티 1단지,전세,80.8285,202312,23,"38,000",0,2,2020.0,태리로 236,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 태리,BL-A1,00A1,0,캐슬앤파밀리에시티 1단지,전세,84.9582,202312,28,"36,000",0,13,2020.0,태리로 236,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,84.9181,202312,1,"35,000",0,8,2020.0,상미로 38,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,68.976,202312,1,"29,500",0,6,2020.0,상미로 38,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,76.9827,202312,7,"31,000",0,9,2020.0,상미로 38,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,84.9181,202312,16,"35,500",0,5,2020.0,상미로 38,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,84.9181,202312,20,"36,000",0,12,2020.0,상미로 38,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,76.9904,202312,29,"33,000",0,12,2020.0,상미로 38,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,76.9827,202312,30,"33,500",0,6,2020.0,상미로 38,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,전세,76.9827,202312,1,"33,000",0,15,2020.0,상미1로 7,202312~202512,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,전세,84.9189,202312,2,"28,000",0,16,2020.0,상미1로 7,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,월세,84.9189,202312,2,"10,000",90,16,2020.0,상미1로 7,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,월세,68.9987,202312,11,"5,000",100,1,2020.0,상미1로 7,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,전세,76.9827,202312,12,"35,000",0,10,2020.0,상미1로 7,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,전세,94.6847,202312,16,"40,000",0,3,2020.0,상미1로 7,202401~202601,갱신,사용,"52,000",0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,월세,84.9189,202312,17,"5,000",120,9,2020.0,상미1로 7,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,월세,84.9181,202312,29,"30,000",30,7,2020.0,상미1로 7,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,월세,84.9181,202312,30,"15,000",90,10,2020.0,상미1로 7,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,월세,74.377,202312,1,"12,317",15,4,2012.0,김포한강8로 377,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,전세,84.691,202312,4,"25,000",0,20,2012.0,김포한강8로 377,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,전세,84.926,202312,11,"25,000",0,11,2012.0,김포한강8로 377,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,전세,74.377,202312,20,"30,000",0,19,2012.0,김포한강8로 377,202312~202512,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,전세,84.926,202312,28,"28,000",0,18,2012.0,김포한강8로 377,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,74.9,202312,2,"3,000",110,20,2015.0,김포한강8로 365,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.99,202312,11,"25,000",0,16,2015.0,김포한강8로 365,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,84.78,202312,11,"5,910",40,3,2015.0,김포한강8로 365,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,84.8,202312,12,"28,000",0,15,2015.0,김포한강8로 365,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.99,202312,14,"27,500",0,9,2015.0,김포한강8로 365,202402~202602,갱신,사용,"30,000",0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,84.8,202312,17,"28,000",0,5,2015.0,김포한강8로 365,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.99,202312,18,"28,000",0,3,2015.0,김포한강8로 365,202312~202512,갱신,-,"33,000",0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.99,202312,19,"24,500",0,11,2015.0,김포한강8로 365,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.9,202312,21,"30,000",0,15,2015.0,김포한강8로 365,202312~202412,갱신,사용,"34,000",0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.9,202312,22,"25,000",0,26,2015.0,김포한강8로 365,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.9,202312,22,"25,000",0,26,2015.0,김포한강8로 365,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,84.8,202312,26,"3,000",120,1,2015.0,김포한강8로 365,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,84.8,202312,26,"3,000",120,1,2015.0,김포한강8로 365,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,84.78,202312,27,"28,000",0,16,2015.0,김포한강8로 365,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Apr-95,6895,4,김포한강나비마을엘에이치3단지,월세,59.46,202312,13,"8,369",15,10,2014.0,김포한강10로134번길 77,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Apr-95,6895,4,김포한강나비마을엘에이치3단지,월세,46.56,202312,14,"3,035",21,4,2014.0,김포한강10로134번길 77,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,전세,59.97,202312,8,"25,000",0,8,2017.0,김포한강9로12번길 50,202403~202603,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,월세,59.74,202312,13,"12,236",16,20,2017.0,김포한강9로12번길 50,202312~202603,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,전세,59.97,202312,14,"24,000",0,11,2017.0,김포한강9로12번길 50,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,월세,59.97,202312,19,"3,000",110,10,2017.0,김포한강9로12번길 50,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,월세,59.97,202312,25,"2,000",110,8,2017.0,김포한강9로12번길 50,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,전세,59.97,202312,26,"25,000",0,6,2017.0,김포한강9로12번길 50,202401~202601,갱신,-,"5,250",45.0,아파트,발표후,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,전세,59.97,202312,29,"25,000",0,11,2017.0,김포한강9로12번길 50,202402~202602,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,75.6597,202312,7,"29,000",0,22,2018.0,김포한강4로420번길 100,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,월세,84.9592,202312,9,"10,000",85,14,2018.0,김포한강4로420번길 100,202401~202601,갱신,-,"5,000",80.0,아파트,발표후,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202312,9,"28,000",0,3,2018.0,김포한강4로420번길 100,202312~202512,-,-,,,아파트,발표후,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202312,16,"28,000",0,14,2018.0,김포한강4로420번길 100,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202312,20,"28,000",0,1,2018.0,김포한강4로420번길 100,202401~202601,신규,-,0,0.0,아파트,발표후,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,월세,75.6597,202312,22,200,30,14,2018.0,김포한강4로420번길 100,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,75.8173,202312,25,"27,000",0,17,2018.0,김포한강4로420번길 100,202403~202603,갱신,-,"25,200",0.0,아파트,발표후,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202312,5,"2,284",14,8,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.95,202312,15,"1,484",18,10,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202312,15,"1,484",18,7,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202312,18,"1,484",18,14,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.95,202312,18,"1,484",18,6,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202312,18,"1,484",18,3,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표후,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202312,18,"1,484",18,10,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표후,
